param_index,param_name,unit,norm_value,readback,display
45,"Rs Atk Tm"," msec",0.156250,0.156250,"244.24"
45,"Rs Atk Tm"," msec",0.187500,0.187500,"351.66"
45,"Rs Atk Tm"," msec",0.218750,0.218750,"478.61"
45,"Rs Atk Tm"," msec",0.250000,0.250000,"625.09"
45,"Rs Atk Tm"," msec",0.281250,0.281250,"791.1"
45,"Rs Atk Tm"," msec",0.312500,0.312500,"976.64"
45,"Rs Atk Tm"," msec",0.343750,0.343750,"1181.72"
45,"Rs Atk Tm"," msec",0.375000,0.375000,"1406.32"
45,"Rs Atk Tm"," msec",0.406250,0.406250,"1650.46"
45,"Rs Atk Tm"," msec",0.437500,0.437500,"1914.12"
45,"Rs Atk Tm"," msec",0.468750,0.468750,"2197.32"
45,"Rs Atk Tm"," msec",0.500000,0.500000,"2500.05"
45,"Rs Atk Tm"," msec",0.531250,0.531250,"2822.31"
45,"Rs Atk Tm"," msec",0.562500,0.562500,"3164.1"
45,"Rs Atk Tm"," msec",0.593750,0.593750,"3525.42"
45,"Rs Atk Tm"," msec",0.625000,0.625000,"3906.27"
45,"Rs Atk Tm"," msec",0.656250,0.656250,"4306.65"
45,"Rs Atk Tm"," msec",0.687500,0.687500,"4726.57"
45,"Rs Atk Tm"," msec",0.718750,0.718750,"5166.01"
45,"Rs Atk Tm"," msec",0.750000,0.750000,"5624.99"
45,"Rs Atk Tm"," msec",0.781250,0.781250,"6103.49"
45,"Rs Atk Tm"," msec",0.812500,0.812500,"6601.53"
45,"Rs Atk Tm"," msec",0.843750,0.843750,"7119.1"
45,"Rs Atk Tm"," msec",0.875000,0.875000,"7656.2"
45,"Rs Atk Tm"," msec",0.906250,0.906250,"8212.83"
45,"Rs Atk Tm"," msec",0.937500,0.937500,"8788.99"
45,"Rs Atk Tm"," msec",0.968750,0.968750,"9384.68"
45,"Rs Atk Tm"," msec",1.000000,1.000000,"9999.9"
46,"Rs Atk Lv"," %",0.000000,0.000000,"0"
46,"Rs Atk Lv"," %",0.031250,0.031250,"3"
46,"Rs Atk Lv"," %",0.062500,0.062500,"6"
46,"Rs Atk Lv"," %",0.093750,0.093750,"9"
46,"Rs Atk Lv"," %",0.125000,0.125000,"12"
46,"Rs Atk Lv"," %",0.156250,0.156250,"15"
46,"Rs Atk Lv"," %",0.187500,0.187500,"18"
46,"Rs Atk Lv"," %",0.218750,0.218750,"21"
46,"Rs Atk Lv"," %",0.250000,0.250000,"25"
46,"Rs Atk Lv"," %",0.281250,0.281250,"28"
46,"Rs Atk Lv"," %",0.312500,0.312500,"31"
46,"Rs Atk Lv"," %",0.343750,0.343750,"34"
46,"Rs Atk Lv"," %",0.375000,0.375000,"37"
46,"Rs Atk Lv"," %",0.406250,0.406250,"40"
46,"Rs Atk Lv"," %",0.437500,0.437500,"43"
46,"Rs Atk Lv"," %",0.468750,0.468750,"46"
46,"Rs Atk Lv"," %",0.500000,0.500000,"50"
46,"Rs Atk Lv"," %",0.531250,0.531250,"53"
46,"Rs Atk Lv"," %",0.562500,0.562500,"56"
46,"Rs Atk Lv"," %",0.593750,0.593750,"59"
46,"Rs Atk Lv"," %",0.625000,0.625000,"62"
46,"Rs Atk Lv"," %",0.656250,0.656250,"65"
46,"Rs Atk Lv"," %",0.687500,0.687500,"68"
46,"Rs Atk Lv"," %",0.718750,0.718750,"71"
46,"Rs Atk Lv"," %",0.750000,0.750000,"75"
46,"Rs Atk Lv"," %",0.781250,0.781250,"78"
46,"Rs Atk Lv"," %",0.812500,0.812500,"81"
46,"Rs Atk Lv"," %",0.843750,0.843750,"84"
46,"Rs Atk Lv"," %",0.875000,0.875000,"87"
46,"Rs Atk Lv"," %",0.906250,0.906250,"90"
46,"Rs Atk Lv"," %",0.937500,0.937500,"93"
46,"Rs Atk Lv"," %",0.968750,0.968750,"96"
46,"Rs Atk Lv"," %",1.000000,1.000000,"100"
47,"Rs Dec Tm"," msec",0.000000,0.000000,"0.1"
47,"Rs Dec Tm"," msec",0.031250,0.031250,"9.87"
47,"Rs Dec Tm"," msec",0.062500,0.062500,"39.16"
47,"Rs Dec Tm"," msec",0.093750,0.093750,"87.99"
47,"Rs Dec Tm"," msec",0.125000,0.125000,"156.35"
47,"Rs Dec Tm"," msec",0.156250,0.156250,"244.24"
47,"Rs Dec Tm"," msec",0.187500,0.187500,"351.66"
47,"Rs Dec Tm"," msec",0.218750,0.218750,"478.61"
47,"Rs Dec Tm"," msec",0.250000,0.250000,"625.09"
47,"Rs Dec Tm"," msec",0.281250,0.281250,"791.1"
47,"Rs Dec Tm"," msec",0.312500,0.312500,"976.64"
47,"Rs Dec Tm"," msec",0.343750,0.343750,"1181.72"
47,"Rs Dec Tm"," msec",0.375000,0.375000,"1406.32"
47,"Rs Dec Tm"," msec",0.406250,0.406250,"1650.46"
47,"Rs Dec Tm"," msec",0.437500,0.437500,"1914.12"
47,"Rs Dec Tm"," msec",0.468750,0.468750,"2197.32"
47,"Rs Dec Tm"," msec",0.500000,0.500000,"2500.05"
47,"Rs Dec Tm"," msec",0.531250,0.531250,"2822.31"
47,"Rs Dec Tm"," msec",0.562500,0.562500,"3164.1"
47,"Rs Dec Tm"," msec",0.593750,0.593750,"3525.42"
47,"Rs Dec Tm"," msec",0.625000,0.625000,"3906.27"
47,"Rs Dec Tm"," msec",0.656250,0.656250,"4306.65"
47,"Rs Dec Tm"," msec",0.687500,0.687500,"4726.57"
47,"Rs Dec Tm"," msec",0.718750,0.718750,"5166.01"
47,"Rs Dec Tm"," msec",0.750000,0.750000,"5624.99"
47,"Rs Dec Tm"," msec",0.781250,0.781250,"6103.49"
47,"Rs Dec Tm"," msec",0.812500,0.812500,"6601.53"
47,"Rs Dec Tm"," msec",0.843750,0.843750,"7119.1"
47,"Rs Dec Tm"," msec",0.875000,0.875000,"7656.2"
47,"Rs Dec Tm"," msec",0.906250,0.906250,"8212.83"
47,"Rs Dec Tm"," msec",0.937500,0.937500,"8788.99"
47,"Rs Dec Tm"," msec",0.968750,0.968750,"9384.68"
47,"Rs Dec Tm"," msec",1.000000,1.000000,"9999.9"
48,"Rs Dec Lv"," %",0.000000,0.000000,"0"
48,"Rs Dec Lv"," %",0.031250,0.031250,"3"
48,"Rs Dec Lv"," %",0.062500,0.062500,"6"
48,"Rs Dec Lv"," %",0.093750,0.093750,"9"
48,"Rs Dec Lv"," %",0.125000,0.125000,"12"
48,"Rs Dec Lv"," %",0.156250,0.156250,"15"
48,"Rs Dec Lv"," %",0.187500,0.187500,"18"
48,"Rs Dec Lv"," %",0.218750,0.218750,"21"
48,"Rs Dec Lv"," %",0.250000,0.250000,"25"
48,"Rs Dec Lv"," %",0.281250,0.281250,"28"
48,"Rs Dec Lv"," %",0.312500,0.312500,"31"
48,"Rs Dec Lv"," %",0.343750,0.343750,"34"
48,"Rs Dec Lv"," %",0.375000,0.375000,"37"
48,"Rs Dec Lv"," %",0.406250,0.406250,"40"
48,"Rs Dec Lv"," %",0.437500,0.437500,"43"
48,"Rs Dec Lv"," %",0.468750,0.468750,"46"
48,"Rs Dec Lv"," %",0.500000,0.500000,"50"
48,"Rs Dec Lv"," %",0.531250,0.531250,"53"
48,"Rs Dec Lv"," %",0.562500,0.562500,"56"
48,"Rs Dec Lv"," %",0.593750,0.593750,"59"
48,"Rs Dec Lv"," %",0.625000,0.625000,"62"
48,"Rs Dec Lv"," %",0.656250,0.656250,"65"
48,"Rs Dec Lv"," %",0.687500,0.687500,"68"
48,"Rs Dec Lv"," %",0.718750,0.718750,"71"
48,"Rs Dec Lv"," %",0.750000,0.750000,"75"
48,"Rs Dec Lv"," %",0.781250,0.781250,"78"
48,"Rs Dec Lv"," %",0.812500,0.812500,"81"
48,"Rs Dec Lv"," %",0.843750,0.843750,"84"
48,"Rs Dec Lv"," %",0.875000,0.875000,"87"
48,"Rs Dec Lv"," %",0.906250,0.906250,"90"
48,"Rs Dec Lv"," %",0.937500,0.937500,"93"
48,"Rs Dec Lv"," %",0.968750,0.968750,"96"
48,"Rs Dec Lv"," %",1.000000,1.000000,"100"
49,"Rs Rel Tm"," msec",0.000000,0.000000,"0.1"
49,"Rs Rel Tm"," msec",0.031250,0.031250,"9.87"
49,"Rs Rel Tm"," msec",0.062500,0.062500,"39.16"
49,"Rs Rel Tm"," msec",0.093750,0.093750,"87.99"
49,"Rs Rel Tm"," msec",0.125000,0.125000,"156.35"
49,"Rs Rel Tm"," msec",0.156250,0.156250,"244.24"
49,"Rs Rel Tm"," msec",0.187500,0.187500,"351.66"
49,"Rs Rel Tm"," msec",0.218750,0.218750,"478.61"
49,"Rs Rel Tm"," msec",0.250000,0.250000,"625.09"
49,"Rs Rel Tm"," msec",0.281250,0.281250,"791.1"
49,"Rs Rel Tm"," msec",0.312500,0.312500,"976.64"
49,"Rs Rel Tm"," msec",0.343750,0.343750,"1181.72"
49,"Rs Rel Tm"," msec",0.375000,0.375000,"1406.32"
49,"Rs Rel Tm"," msec",0.406250,0.406250,"1650.46"
49,"Rs Rel Tm"," msec",0.437500,0.437500,"1914.12"
49,"Rs Rel Tm"," msec",0.468750,0.468750,"2197.32"
49,"Rs Rel Tm"," msec",0.500000,0.500000,"2500.05"
49,"Rs Rel Tm"," msec",0.531250,0.531250,"2822.31"
49,"Rs Rel Tm"," msec",0.562500,0.562500,"3164.1"
49,"Rs Rel Tm"," msec",0.593750,0.593750,"3525.42"
49,"Rs Rel Tm"," msec",0.625000,0.625000,"3906.27"
49,"Rs Rel Tm"," msec",0.656250,0.656250,"4306.65"
49,"Rs Rel Tm"," msec",0.687500,0.687500,"4726.57"
49,"Rs Rel Tm"," msec",0.718750,0.718750,"5166.01"
49,"Rs Rel Tm"," msec",0.750000,0.750000,"5624.99"
49,"Rs Rel Tm"," msec",0.781250,0.781250,"6103.49"
49,"Rs Rel Tm"," msec",0.812500,0.812500,"6601.53"
49,"Rs Rel Tm"," msec",0.843750,0.843750,"7119.1"
49,"Rs Rel Tm"," msec",0.875000,0.875000,"7656.2"
49,"Rs Rel Tm"," msec",0.906250,0.906250,"8212.83"
49,"Rs Rel Tm"," msec",0.937500,0.937500,"8788.99"
49,"Rs Rel Tm"," msec",0.968750,0.968750,"9384.68"
49,"Rs Rel Tm"," msec",1.000000,1.000000,"9999.9"
50,"Rs Rel Lv"," %",0.000000,0.000000,"0"
50,"Rs Rel Lv"," %",0.031250,0.031250,"3"
50,"Rs Rel Lv"," %",0.062500,0.062500,"6"
50,"Rs Rel Lv"," %",0.093750,0.093750,"9"
50,"Rs Rel Lv"," %",0.125000,0.125000,"12"
50,"Rs Rel Lv"," %",0.156250,0.156250,"15"
50,"Rs Rel Lv"," %",0.187500,0.187500,"18"
50,"Rs Rel Lv"," %",0.218750,0.218750,"21"
50,"Rs Rel Lv"," %",0.250000,0.250000,"25"
50,"Rs Rel Lv"," %",0.281250,0.281250,"28"
50,"Rs Rel Lv"," %",0.312500,0.312500,"31"
50,"Rs Rel Lv"," %",0.343750,0.343750,"34"
50,"Rs Rel Lv"," %",0.375000,0.375000,"37"
50,"Rs Rel Lv"," %",0.406250,0.406250,"40"
50,"Rs Rel Lv"," %",0.437500,0.437500,"43"
50,"Rs Rel Lv"," %",0.468750,0.468750,"46"
50,"Rs Rel Lv"," %",0.500000,0.500000,"50"
50,"Rs Rel Lv"," %",0.531250,0.531250,"53"
50,"Rs Rel Lv"," %",0.562500,0.562500,"56"
50,"Rs Rel Lv"," %",0.593750,0.593750,"59"
50,"Rs Rel Lv"," %",0.625000,0.625000,"62"
50,"Rs Rel Lv"," %",0.656250,0.656250,"65"
50,"Rs Rel Lv"," %",0.687500,0.687500,"68"
50,"Rs Rel Lv"," %",0.718750,0.718750,"71"
50,"Rs Rel Lv"," %",0.750000,0.750000,"75"
50,"Rs Rel Lv"," %",0.781250,0.781250,"78"
50,"Rs Rel Lv"," %",0.812500,0.812500,"81"
50,"Rs Rel Lv"," %",0.843750,0.843750,"84"
50,"Rs Rel Lv"," %",0.875000,0.875000,"87"
50,"Rs Rel Lv"," %",0.906250,0.906250,"90"
50,"Rs Rel Lv"," %",0.937500,0.937500,"93"
50,"Rs Rel Lv"," %",0.968750,0.968750,"96"
50,"Rs Rel Lv"," %",1.000000,1.000000,"100"
51,"Ns Env Rg"," %",0.000000,0.000000,"0"
51,"Ns Env Rg"," %",0.031250,0.020000,"1"
51,"Ns Env Rg"," %",0.062500,0.060000,"3"
51,"Ns Env Rg"," %",0.093750,0.080000,"4"
51,"Ns Env Rg"," %",0.125000,0.120000,"6"
51,"Ns Env Rg"," %",0.156250,0.140000,"7"
51,"Ns Env Rg"," %",0.187500,0.180000,"9"
51,"Ns Env Rg"," %",0.218750,0.200000,"10"
51,"Ns Env Rg"," %",0.250000,0.240000,"12"
51,"Ns Env Rg"," %",0.281250,0.280000,"14"
51,"Ns Env Rg"," %",0.312500,0.300000,"15"
51,"Ns Env Rg"," %",0.343750,0.340000,"17"
51,"Ns Env Rg"," %",0.375000,0.360000,"18"
51,"Ns Env Rg"," %",0.406250,0.400000,"20"
51,"Ns Env Rg"," %",0.437500,0.420000,"21"
51,"Ns Env Rg"," %",0.468750,0.460000,"23"
51,"Ns Env Rg"," %",0.500000,0.500000,"25"
51,"Ns Env Rg"," %",0.531250,0.520000,"26"
51,"Ns Env Rg"," %",0.562500,0.560000,"28"
51,"Ns Env Rg"," %",0.593750,0.580000,"29"
51,"Ns Env Rg"," %",0.625000,0.620000,"31"
51,"Ns Env Rg"," %",0.656250,0.640000,"32"
51,"Ns Env Rg"," %",0.687500,0.680000,"34"
51,"Ns Env Rg"," %",0.718750,0.700000,"35"
51,"Ns Env Rg"," %",0.750000,0.740000,"37"
51,"Ns Env Rg"," %",0.781250,0.780000,"39"
51,"Ns Env Rg"," %",0.812500,0.800000,"40"
51,"Ns Env Rg"," %",0.843750,0.840000,"42"
51,"Ns Env Rg"," %",0.875000,0.860000,"43"
51,"Ns Env Rg"," %",0.906250,0.900000,"45"
51,"Ns Env Rg"," %",0.937500,0.920000,"46"
51,"Ns Env Rg"," %",0.968750,0.960000,"48"
51,"Ns Env Rg"," %",1.000000,1.000000,"50"
52,"Ns Ini Lv"," %",0.000000,0.000000,"0"
52,"Ns Ini Lv"," %",0.031250,0.031250,"3"
52,"Ns Ini Lv"," %",0.062500,0.062500,"6"
52,"Ns Ini Lv"," %",0.093750,0.093750,"9"
52,"Ns Ini Lv"," %",0.125000,0.125000,"12"
52,"Ns Ini Lv"," %",0.156250,0.156250,"15"
52,"Ns Ini Lv"," %",0.187500,0.187500,"18"
52,"Ns Ini Lv"," %",0.218750,0.218750,"21"
52,"Ns Ini Lv"," %",0.250000,0.250000,"25"
52,"Ns Ini Lv"," %",0.281250,0.281250,"28"
52,"Ns Ini Lv"," %",0.312500,0.312500,"31"
52,"Ns Ini Lv"," %",0.343750,0.343750,"34"
52,"Ns Ini Lv"," %",0.375000,0.375000,"37"
52,"Ns Ini Lv"," %",0.406250,0.406250,"40"
52,"Ns Ini Lv"," %",0.437500,0.437500,"43"
52,"Ns Ini Lv"," %",0.468750,0.468750,"46"
52,"Ns Ini Lv"," %",0.500000,0.500000,"50"
52,"Ns Ini Lv"," %",0.531250,0.531250,"53"
52,"Ns Ini Lv"," %",0.562500,0.562500,"56"
52,"Ns Ini Lv"," %",0.593750,0.593750,"59"
52,"Ns Ini Lv"," %",0.625000,0.625000,"62"
52,"Ns Ini Lv"," %",0.656250,0.656250,"65"
52,"Ns Ini Lv"," %",0.687500,0.687500,"68"
52,"Ns Ini Lv"," %",0.718750,0.718750,"71"
52,"Ns Ini Lv"," %",0.750000,0.750000,"75"
52,"Ns Ini Lv"," %",0.781250,0.781250,"78"
52,"Ns Ini Lv"," %",0.812500,0.812500,"81"
52,"Ns Ini Lv"," %",0.843750,0.843750,"84"
52,"Ns Ini Lv"," %",0.875000,0.875000,"87"
52,"Ns Ini Lv"," %",0.906250,0.906250,"90"
52,"Ns Ini Lv"," %",0.937500,0.937500,"93"
52,"Ns Ini Lv"," %",0.968750,0.968750,"96"
52,"Ns Ini Lv"," %",1.000000,1.000000,"100"
53,"Ns Atk Tm"," msec",0.000000,0.000000,"0.1"
53,"Ns Atk Tm"," msec",0.031250,0.031250,"9.87"
53,"Ns Atk Tm"," msec",0.062500,0.062500,"39.16"
53,"Ns Atk Tm"," msec",0.093750,0.093750,"87.99"
53,"Ns Atk Tm"," msec",0.125000,0.125000,"156.35"
53,"Ns Atk Tm"," msec",0.156250,0.156250,"244.24"
53,"Ns Atk Tm"," msec",0.187500,0.187500,"351.66"
53,"Ns Atk Tm"," msec",0.218750,0.218750,"478.61"
53,"Ns Atk Tm"," msec",0.250000,0.250000,"625.09"
53,"Ns Atk Tm"," msec",0.281250,0.281250,"791.1"
53,"Ns Atk Tm"," msec",0.312500,0.312500,"976.64"
53,"Ns Atk Tm"," msec",0.343750,0.343750,"1181.72"
53,"Ns Atk Tm"," msec",0.375000,0.375000,"1406.32"
53,"Ns Atk Tm"," msec",0.406250,0.406250,"1650.46"
53,"Ns Atk Tm"," msec",0.437500,0.437500,"1914.12"
53,"Ns Atk Tm"," msec",0.468750,0.468750,"2197.32"
53,"Ns Atk Tm"," msec",0.500000,0.500000,"2500.05"
53,"Ns Atk Tm"," msec",0.531250,0.531250,"2822.31"
53,"Ns Atk Tm"," msec",0.562500,0.562500,"3164.1"
53,"Ns Atk Tm"," msec",0.593750,0.593750,"3525.42"
53,"Ns Atk Tm"," msec",0.625000,0.625000,"3906.27"
53,"Ns Atk Tm"," msec",0.656250,0.656250,"4306.65"
53,"Ns Atk Tm"," msec",0.687500,0.687500,"4726.57"
53,"Ns Atk Tm"," msec",0.718750,0.718750,"5166.01"
53,"Ns Atk Tm"," msec",0.750000,0.750000,"5624.99"
53,"Ns Atk Tm"," msec",0.781250,0.781250,"6103.49"
53,"Ns Atk Tm"," msec",0.812500,0.812500,"6601.53"
53,"Ns Atk Tm"," msec",0.843750,0.843750,"7119.1"
53,"Ns Atk Tm"," msec",0.875000,0.875000,"7656.2"
53,"Ns Atk Tm"," msec",0.906250,0.906250,"8212.83"
53,"Ns Atk Tm"," msec",0.937500,0.937500,"8788.99"
53,"Ns Atk Tm"," msec",0.968750,0.968750,"9384.68"
53,"Ns Atk Tm"," msec",1.000000,1.000000,"9999.9"
54,"Ns Atk Lv"," %",0.000000,0.000000,"0"
54,"Ns Atk Lv"," %",0.031250,0.031250,"3"
54,"Ns Atk Lv"," %",0.062500,0.062500,"6"
54,"Ns Atk Lv"," %",0.093750,0.093750,"9"
54,"Ns Atk Lv"," %",0.125000,0.125000,"12"
54,"Ns Atk Lv"," %",0.156250,0.156250,"15"
54,"Ns Atk Lv"," %",0.187500,0.187500,"18"
54,"Ns Atk Lv"," %",0.218750,0.218750,"21"
54,"Ns Atk Lv"," %",0.250000,0.250000,"25"
54,"Ns Atk Lv"," %",0.281250,0.281250,"28"
54,"Ns Atk Lv"," %",0.312500,0.312500,"31"
54,"Ns Atk Lv"," %",0.343750,0.343750,"34"
54,"Ns Atk Lv"," %",0.375000,0.375000,"37"
54,"Ns Atk Lv"," %",0.406250,0.406250,"40"
54,"Ns Atk Lv"," %",0.437500,0.437500,"43"
54,"Ns Atk Lv"," %",0.468750,0.468750,"46"
54,"Ns Atk Lv"," %",0.500000,0.500000,"50"
54,"Ns Atk Lv"," %",0.531250,0.531250,"53"
54,"Ns Atk Lv"," %",0.562500,0.562500,"56"
54,"Ns Atk Lv"," %",0.593750,0.593750,"59"
54,"Ns Atk Lv"," %",0.625000,0.625000,"62"
54,"Ns Atk Lv"," %",0.656250,0.656250,"65"
54,"Ns Atk Lv"," %",0.687500,0.687500,"68"
54,"Ns Atk Lv"," %",0.718750,0.718750,"71"
54,"Ns Atk Lv"," %",0.750000,0.750000,"75"
54,"Ns Atk Lv"," %",0.781250,0.781250,"78"
54,"Ns Atk Lv"," %",0.812500,0.812500,"81"
54,"Ns Atk Lv"," %",0.843750,0.843750,"84"
54,"Ns Atk Lv"," %",0.875000,0.875000,"87"
54,"Ns Atk Lv"," %",0.906250,0.906250,"90"
54,"Ns Atk Lv"," %",0.937500,0.937500,"93"
54,"Ns Atk Lv"," %",0.968750,0.968750,"96"
54,"Ns Atk Lv"," %",1.000000,1.000000,"100"
55,"Ns Dec Tm"," msec",0.000000,0.000000,"0.1"
55,"Ns Dec Tm"," msec",0.031250,0.031250,"9.87"
55,"Ns Dec Tm"," msec",0.062500,0.062500,"39.16"
55,"Ns Dec Tm"," msec",0.093750,0.093750,"87.99"
55,"Ns Dec Tm"," msec",0.125000,0.125000,"156.35"
55,"Ns Dec Tm"," msec",0.156250,0.156250,"244.24"
55,"Ns Dec Tm"," msec",0.187500,0.187500,"351.66"
55,"Ns Dec Tm"," msec",0.218750,0.218750,"478.61"
55,"Ns Dec Tm"," msec",0.250000,0.250000,"625.09"
55,"Ns Dec Tm"," msec",0.281250,0.281250,"791.1"
55,"Ns Dec Tm"," msec",0.312500,0.312500,"976.64"
55,"Ns Dec Tm"," msec",0.343750,0.343750,"1181.72"
55,"Ns Dec Tm"," msec",0.375000,0.375000,"1406.32"
55,"Ns Dec Tm"," msec",0.406250,0.406250,"1650.46"
55,"Ns Dec Tm"," msec",0.437500,0.437500,"1914.12"
55,"Ns Dec Tm"," msec",0.468750,0.468750,"2197.32"
55,"Ns Dec Tm"," msec",0.500000,0.500000,"2500.05"
55,"Ns Dec Tm"," msec",0.531250,0.531250,"2822.31"
55,"Ns Dec Tm"," msec",0.562500,0.562500,"3164.1"
55,"Ns Dec Tm"," msec",0.593750,0.593750,"3525.42"
55,"Ns Dec Tm"," msec",0.625000,0.625000,"3906.27"
55,"Ns Dec Tm"," msec",0.656250,0.656250,"4306.65"
55,"Ns Dec Tm"," msec",0.687500,0.687500,"4726.57"
55,"Ns Dec Tm"," msec",0.718750,0.718750,"5166.01"
55,"Ns Dec Tm"," msec",0.750000,0.750000,"5624.99"
55,"Ns Dec Tm"," msec",0.781250,0.781250,"6103.49"
55,"Ns Dec Tm"," msec",0.812500,0.812500,"6601.53"
55,"Ns Dec Tm"," msec",0.843750,0.843750,"7119.1"
55,"Ns Dec Tm"," msec",0.875000,0.875000,"7656.2"
55,"Ns Dec Tm"," msec",0.906250,0.906250,"8212.83"
55,"Ns Dec Tm"," msec",0.937500,0.937500,"8788.99"
55,"Ns Dec Tm"," msec",0.968750,0.968750,"9384.68"
55,"Ns Dec Tm"," msec",1.000000,1.000000,"9999.9"
56,"Ns Dec Lv"," %",0.000000,0.000000,"0"
56,"Ns Dec Lv"," %",0.031250,0.031250,"3"
56,"Ns Dec Lv"," %",0.062500,0.062500,"6"
56,"Ns Dec Lv"," %",0.093750,0.093750,"9"
56,"Ns Dec Lv"," %",0.125000,0.125000,"12"
56,"Ns Dec Lv"," %",0.156250,0.156250,"15"
56,"Ns Dec Lv"," %",0.187500,0.187500,"18"
56,"Ns Dec Lv"," %",0.218750,0.218750,"21"
56,"Ns Dec Lv"," %",0.250000,0.250000,"25"
56,"Ns Dec Lv"," %",0.281250,0.281250,"28"
56,"Ns Dec Lv"," %",0.312500,0.312500,"31"
56,"Ns Dec Lv"," %",0.343750,0.343750,"34"
56,"Ns Dec Lv"," %",0.375000,0.375000,"37"
56,"Ns Dec Lv"," %",0.406250,0.406250,"40"
56,"Ns Dec Lv"," %",0.437500,0.437500,"43"
56,"Ns Dec Lv"," %",0.468750,0.468750,"46"
56,"Ns Dec Lv"," %",0.500000,0.500000,"50"
56,"Ns Dec Lv"," %",0.531250,0.531250,"53"
56,"Ns Dec Lv"," %",0.562500,0.562500,"56"
56,"Ns Dec Lv"," %",0.593750,0.593750,"59"
56,"Ns Dec Lv"," %",0.625000,0.625000,"62"
56,"Ns Dec Lv"," %",0.656250,0.656250,"65"
56,"Ns Dec Lv"," %",0.687500,0.687500,"68"
56,"Ns Dec Lv"," %",0.718750,0.718750,"71"
56,"Ns Dec Lv"," %",0.750000,0.750000,"75"
56,"Ns Dec Lv"," %",0.781250,0.781250,"78"
56,"Ns Dec Lv"," %",0.812500,0.812500,"81"
56,"Ns Dec Lv"," %",0.843750,0.843750,"84"
56,"Ns Dec Lv"," %",0.875000,0.875000,"87"
56,"Ns Dec Lv"," %",0.906250,0.906250,"90"
56,"Ns Dec Lv"," %",0.937500,0.937500,"93"
56,"Ns Dec Lv"," %",0.968750,0.968750,"96"
56,"Ns Dec Lv"," %",1.000000,1.000000,"100"
57,"Ns Rel Tm"," msec",0.000000,0.000000,"0.1"
57,"Ns Rel Tm"," msec",0.031250,0.031250,"9.87"
57,"Ns Rel Tm"," msec",0.062500,0.062500,"39.16"
57,"Ns Rel Tm"," msec",0.093750,0.093750,"87.99"
57,"Ns Rel Tm"," msec",0.125000,0.125000,"156.35"
57,"Ns Rel Tm"," msec",0.156250,0.156250,"244.24"
57,"Ns Rel Tm"," msec",0.187500,0.187500,"351.66"
57,"Ns Rel Tm"," msec",0.218750,0.218750,"478.61"
57,"Ns Rel Tm"," msec",0.250000,0.250000,"625.09"
57,"Ns Rel Tm"," msec",0.281250,0.281250,"791.1"
57,"Ns Rel Tm"," msec",0.312500,0.312500,"976.64"
57,"Ns Rel Tm"," msec",0.343750,0.343750,"1181.72"
57,"Ns Rel Tm"," msec",0.375000,0.375000,"1406.32"
57,"Ns Rel Tm"," msec",0.406250,0.406250,"1650.46"
57,"Ns Rel Tm"," msec",0.437500,0.437500,"1914.12"
57,"Ns Rel Tm"," msec",0.468750,0.468750,"2197.32"
57,"Ns Rel Tm"," msec",0.500000,0.500000,"2500.05"
57,"Ns Rel Tm"," msec",0.531250,0.531250,"2822.31"
57,"Ns Rel Tm"," msec",0.562500,0.562500,"3164.1"
57,"Ns Rel Tm"," msec",0.593750,0.593750,"3525.42"
57,"Ns Rel Tm"," msec",0.625000,0.625000,"3906.27"
57,"Ns Rel Tm"," msec",0.656250,0.656250,"4306.65"
57,"Ns Rel Tm"," msec",0.687500,0.687500,"4726.57"
57,"Ns Rel Tm"," msec",0.718750,0.718750,"5166.01"
57,"Ns Rel Tm"," msec",0.750000,0.750000,"5624.99"
57,"Ns Rel Tm"," msec",0.781250,0.781250,"6103.49"
57,"Ns Rel Tm"," msec",0.812500,0.812500,"6601.53"
57,"Ns Rel Tm"," msec",0.843750,0.843750,"7119.1"
57,"Ns Rel Tm"," msec",0.875000,0.875000,"7656.2"
57,"Ns Rel Tm"," msec",0.906250,0.906250,"8212.83"
57,"Ns Rel Tm"," msec",0.937500,0.937500,"8788.99"
57,"Ns Rel Tm"," msec",0.968750,0.968750,"9384.68"
57,"Ns Rel Tm"," msec",1.000000,1.000000,"9999.9"
58,"Ns Rel Lv"," %",0.000000,0.000000,"0"
58,"Ns Rel Lv"," %",0.031250,0.031250,"3"
58,"Ns Rel Lv"," %",0.062500,0.062500,"6"
58,"Ns Rel Lv"," %",0.093750,0.093750,"9"
58,"Ns Rel Lv"," %",0.125000,0.125000,"12"
58,"Ns Rel Lv"," %",0.156250,0.156250,"15"
58,"Ns Rel Lv"," %",0.187500,0.187500,"18"
58,"Ns Rel Lv"," %",0.218750,0.218750,"21"
58,"Ns Rel Lv"," %",0.250000,0.250000,"25"
58,"Ns Rel Lv"," %",0.281250,0.281250,"28"
58,"Ns Rel Lv"," %",0.312500,0.312500,"31"
58,"Ns Rel Lv"," %",0.343750,0.343750,"34"
58,"Ns Rel Lv"," %",0.375000,0.375000,"37"
58,"Ns Rel Lv"," %",0.406250,0.406250,"40"
58,"Ns Rel Lv"," %",0.437500,0.437500,"43"
58,"Ns Rel Lv"," %",0.468750,0.468750,"46"
58,"Ns Rel Lv"," %",0.500000,0.500000,"50"
58,"Ns Rel Lv"," %",0.531250,0.531250,"53"
58,"Ns Rel Lv"," %",0.562500,0.562500,"56"
